StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Demographics_Age,Party_ID1,Party_ID1_4_TEXT,Party_IDR,Party_IDD,Party_IDI,RenewableEnergy_supp,EnvPolicy_Priority,Treatment_positive
2024-03-27 15:04:24,2024-03-27 15:04:24,Survey Test,,100,0,True,2024-03-27 15:04:24,R_em9RYcWle9KgYdg,,,,,,,test,,65+,Other,Auctor tellus urna duis risus porta nulla! Enim arcu enim accusamus.,,,Neither,,1,1
2024-03-27 15:04:25,2024-03-27 15:04:25,Survey Test,,100,0,True,2024-03-27 15:04:25,R_7arcTfvAl3gC2jk,,,,,,,test,,45 - 54,Independent,,,,Democratic,,1,0
2024-03-27 15:04:25,2024-03-27 15:04:25,Survey Test,,100,0,True,2024-03-27 15:04:25,R_4Ys1INGlNNNNUKW,,,,,,,test,,35 - 44,Republican,,Not very strong,,,3,5,0
2024-03-27 15:04:25,2024-03-27 15:04:25,Survey Test,,100,0,True,2024-03-27 15:04:26,R_3TVnm6eUAaGZbUO,,,,,,,test,,45 - 54,Other,"Volutpat mi a magna gravida ridiculus, interdum per. Imperdiet? Integer.",,,Neither,,2,1
2024-03-27 15:04:26,2024-03-27 15:04:26,Survey Test,,100,0,True,2024-03-27 15:04:26,R_8e5H4uboZkn2OHk,,,,,,,test,,25 - 34,Democrat,,,Strong,,,4,1
2024-03-27 15:04:26,2024-03-27 15:04:26,Survey Test,,100,0,True,2024-03-27 15:04:26,R_86OZLbw1RvC2BDM,,,,,,,test,,55 - 64,Other,Pellentesque tortor sed. Mi enim eros potenti suscipit phasellus dolor proin.,,,Republican,,4,1
2024-03-27 15:04:26,2024-03-27 15:04:26,Survey Test,,100,0,True,2024-03-27 15:04:27,R_4VgJQZMOEE6Dxbg,,,,,,,test,,35 - 44,Democrat,,,Strong,,,1,1
2024-03-27 15:04:27,2024-03-27 15:04:27,Survey Test,,100,0,True,2024-03-27 15:04:27,R_8Ci1Srt9O7ipNK6,,,,,,,test,,45 - 54,Independent,,,,Neither,,2,0
2024-03-27 15:04:27,2024-03-27 15:04:27,Survey Test,,100,0,True,2024-03-27 15:04:27,R_9n9aWSvAOqfp3oy,,,,,,,test,,U18,No preference,,,,Neither,,4,0
2024-03-27 15:04:27,2024-03-27 15:04:28,Survey Test,,100,1,True,2024-03-27 15:04:28,R_bsjdDMp3E4mQUrY,,,,,,,test,,25 - 34,Republican,,Not very strong,,,2,4,1
2024-03-27 15:04:28,2024-03-27 15:04:28,Survey Test,,100,0,True,2024-03-27 15:04:28,R_6LOGtZZwkq3GxKu,,,,,,,test,,25 - 34,Republican,,Strong,,,,3,0
2024-03-27 15:04:28,2024-03-27 15:04:28,Survey Test,,100,0,True,2024-03-27 15:04:29,R_9HpHULesKZoeDEG,,,,,,,test,,65+,Other,Vitae? Vel tempus porttitor metus sodales aliquam faucibus? Atque? Enim dolorem vehicula odio aliquet.,,,Neither,,5,0
2024-03-27 15:04:29,2024-03-27 15:04:29,Survey Test,,100,0,True,2024-03-27 15:04:29,R_9FuFZEfLVyi303A,,,,,,,test,,U18,Democrat,,,Not very strong,,1,2,0
2024-03-27 15:04:29,2024-03-27 15:04:29,Survey Test,,100,0,True,2024-03-27 15:04:29,R_8eN9ZhVemzESzsy,,,,,,,test,,35 - 44,No preference,,,,Democratic,,1,0
2024-03-27 15:04:29,2024-03-27 15:04:29,Survey Test,,100,0,True,2024-03-27 15:04:29,R_9uGbHNsAF5siuSa,,,,,,,test,,U18,Other,Morbi vitae? Aenean aliquam? Venenatis accusamus proin massa suspendisse. Imperdiet integer euismod.,,,Republican,,5,0
2024-03-27 15:04:30,2024-03-27 15:04:30,Survey Test,,100,0,True,2024-03-27 15:04:30,R_02jE37uCbiexC62,,,,,,,test,,45 - 54,Independent,,,,Republican,,1,1
2024-03-27 15:04:30,2024-03-27 15:04:30,Survey Test,,100,0,True,2024-03-27 15:04:30,R_0cGah7cXO5i6F5Y,,,,,,,test,,25 - 34,Republican,,Strong,,,,3,0
2024-03-27 15:04:30,2024-03-27 15:04:30,Survey Test,,100,0,True,2024-03-27 15:04:31,R_bK4ygS5hECRbgqy,,,,,,,test,,25 - 34,Republican,,Strong,,,,1,0
2024-03-27 15:04:31,2024-03-27 15:04:31,Survey Test,,100,0,True,2024-03-27 15:04:31,R_3xBKAvcN2nHFIxM,,,,,,,test,,45 - 54,Other,Sem bibendum scelerisque in diam egestas praesent? Felis nullam culpa dui mi eros.,,,Republican,,4,1
2024-03-27 15:04:31,2024-03-27 15:04:31,Survey Test,,100,0,True,2024-03-27 15:04:31,R_4PcDpdR7fBsPrKe,,,,,,,test,,55 - 64,Republican,,Strong,,,,2,0
2024-03-27 15:04:31,2024-03-27 15:04:32,Survey Test,,100,1,True,2024-03-27 15:04:32,R_1Unvji8L8dmoTBk,,,,,,,test,,65+,No preference,,,,Democratic,,4,1
2024-03-27 15:04:34,2024-03-27 15:04:34,Survey Test,,100,0,True,2024-03-27 15:04:34,R_1Xq8cOfAeqZAhBY,,,,,,,test,,65+,Independent,,,,Republican,,1,1
2024-03-27 15:04:34,2024-03-27 15:04:34,Survey Test,,100,0,True,2024-03-27 15:04:34,R_26jLa1tkHLlCfd4,,,,,,,test,,25 - 34,No preference,,,,Democratic,,3,0
2024-03-27 15:04:34,2024-03-27 15:04:34,Survey Test,,100,0,True,2024-03-27 15:04:34,R_cM8VDAaHA0kgZ94,,,,,,,test,,U18,Other,Convallis pharetra convallis tempus tellus magnis eget. Tempora? Tempus montes placerat blandit sollicitudin.,,,Democratic,,2,0
2024-03-27 15:04:35,2024-03-27 15:04:35,Survey Test,,100,0,True,2024-03-27 15:04:35,R_5mUrtONcol3Tqh8,,,,,,,test,,25 - 34,No preference,,,,Neither,,2,0
2024-03-27 15:04:35,2024-03-27 15:04:35,Survey Test,,100,0,True,2024-03-27 15:04:35,R_1NA8zaSPwyujwma,,,,,,,test,,55 - 64,No preference,,,,Neither,,2,1
2024-03-27 15:04:36,2024-03-27 15:04:36,Survey Test,,100,0,True,2024-03-27 15:04:36,R_bmyFHXiOegqsxf0,,,,,,,test,,18 - 24,Democrat,,,Not very strong,,3,4,0
2024-03-27 15:04:36,2024-03-27 15:04:36,Survey Test,,100,0,True,2024-03-27 15:04:37,R_8piDfaPGPWVXhJ4,,,,,,,test,,25 - 34,No preference,,,,Neither,,4,0
2024-03-27 15:04:37,2024-03-27 15:04:37,Survey Test,,100,0,True,2024-03-27 15:04:37,R_1IgPnoyVbbt1wOy,,,,,,,test,,65+,Democrat,,,Not very strong,,2,1,0
2024-03-27 15:04:37,2024-03-27 15:04:38,Survey Test,,100,1,True,2024-03-27 15:04:38,R_brqYe82YcQwGU1o,,,,,,,test,,U18,Other,"Egestas? Vulputate auctor aenean sollicitudin id? Primis tempora, pede montes.",,,Republican,,1,1
2024-03-27 15:04:38,2024-03-27 15:04:38,Survey Test,,100,0,True,2024-03-27 15:04:38,R_39OgROQMAwl9roy,,,,,,,test,,18 - 24,No preference,,,,Republican,,4,0
2024-03-27 15:04:38,2024-03-27 15:04:38,Survey Test,,100,0,True,2024-03-27 15:04:39,R_efb3WGQxXtO8r66,,,,,,,test,,25 - 34,Independent,,,,Neither,,5,0
2024-03-27 15:04:39,2024-03-27 15:04:39,Survey Test,,100,0,True,2024-03-27 15:04:39,R_8bGrMb7U6ahahlc,,,,,,,test,,35 - 44,No preference,,,,Republican,,1,0
2024-03-27 15:04:39,2024-03-27 15:04:39,Survey Test,,100,0,True,2024-03-27 15:04:39,R_b4afWszcCuGLfWS,,,,,,,test,,45 - 54,No preference,,,,Republican,,2,0
2024-03-27 15:04:39,2024-03-27 15:04:40,Survey Test,,100,1,True,2024-03-27 15:04:40,R_5jN0l7IEDGm0EN8,,,,,,,test,,35 - 44,Republican,,Not very strong,,,5,2,0
2024-03-27 15:04:40,2024-03-27 15:04:40,Survey Test,,100,0,True,2024-03-27 15:04:40,R_5tdsDKBMX1OBdQ2,,,,,,,test,,U18,Democrat,,,Strong,,,4,0
2024-03-27 15:04:40,2024-03-27 15:04:41,Survey Test,,100,1,True,2024-03-27 15:04:41,R_3rP2U55GKgOkXPw,,,,,,,test,,U18,Democrat,,,Not very strong,,4,2,0
2024-03-27 15:04:41,2024-03-27 15:04:41,Survey Test,,100,0,True,2024-03-27 15:04:41,R_6ySudbbYPluMdfg,,,,,,,test,,65+,Republican,,Strong,,,,2,0
2024-03-27 15:04:41,2024-03-27 15:04:41,Survey Test,,100,0,True,2024-03-27 15:04:42,R_1Og8g0bqF1OUn6m,,,,,,,test,,35 - 44,Other,Ultrices accumsan dictumst iaculis! Euismod ac. Quam ridiculus tempora. Laoreet est.,,,Neither,,4,1
2024-03-27 15:04:42,2024-03-27 15:04:42,Survey Test,,100,0,True,2024-03-27 15:04:42,R_4Z3CSVxGWzGJqDQ,,,,,,,test,,U18,No preference,,,,Republican,,4,1
2024-03-27 15:04:42,2024-03-27 15:04:42,Survey Test,,100,0,True,2024-03-27 15:04:42,R_3rQJ97u5IxwQWA6,,,,,,,test,,55 - 64,Republican,,Not very strong,,,4,2,0
2024-03-27 15:04:43,2024-03-27 15:04:43,Survey Test,,100,0,True,2024-03-27 15:04:43,R_djcm7B18vDQQyqi,,,,,,,test,,25 - 34,Republican,,Strong,,,,3,0
2024-03-27 15:04:43,2024-03-27 15:04:43,Survey Test,,100,0,True,2024-03-27 15:04:43,R_0OnMdXHq4NMyEku,,,,,,,test,,45 - 54,Democrat,,,Strong,,,1,0
2024-03-27 15:04:43,2024-03-27 15:04:43,Survey Test,,100,0,True,2024-03-27 15:04:43,R_3LbYDPQvND5NXbE,,,,,,,test,,25 - 34,Independent,,,,Neither,,2,0
2024-03-27 15:04:44,2024-03-27 15:04:44,Survey Test,,100,0,True,2024-03-27 15:04:44,R_3fwWzXJtCqiZ5P0,,,,,,,test,,35 - 44,No preference,,,,Neither,,3,1
2024-03-27 15:04:44,2024-03-27 15:04:44,Survey Test,,100,0,True,2024-03-27 15:04:44,R_bmjrFaMF0I6yfMW,,,,,,,test,,U18,Republican,,Not very strong,,,2,4,1
2024-03-27 15:04:44,2024-03-27 15:04:44,Survey Test,,100,0,True,2024-03-27 15:04:44,R_2icGncRxQcFk8Xc,,,,,,,test,,35 - 44,Other,"Ridiculus integer lacus etiam accumsan, nibh fermentum tempora erat nullam.",,,Democratic,,2,1
2024-03-27 15:04:45,2024-03-27 15:04:45,Survey Test,,100,0,True,2024-03-27 15:04:45,R_7ZGtPNoyjrkJlwq,,,,,,,test,,45 - 54,No preference,,,,Democratic,,3,1
2024-03-27 15:04:45,2024-03-27 15:04:45,Survey Test,,100,0,True,2024-03-27 15:04:45,R_6L7HeOzX8fTzaCi,,,,,,,test,,45 - 54,Republican,,Not very strong,,,5,5,0
2024-03-27 15:04:45,2024-03-27 15:04:46,Survey Test,,100,1,True,2024-03-27 15:04:46,R_2b15PkmiSgSqIrs,,,,,,,test,,25 - 34,Democrat,,,Strong,,,1,0
2024-03-27 15:04:46,2024-03-27 15:04:46,Survey Test,,100,0,True,2024-03-27 15:04:46,R_1MkcosdyAEkWWgK,,,,,,,test,,18 - 24,Republican,,Strong,,,,3,1
2024-03-27 15:04:47,2024-03-27 15:04:47,Survey Test,,100,0,True,2024-03-27 15:04:47,R_bJTRj9TQlx8XyWa,,,,,,,test,,45 - 54,No preference,,,,Neither,,1,0
2024-03-27 15:04:47,2024-03-27 15:04:47,Survey Test,,100,0,True,2024-03-27 15:04:47,R_78K5uCy1SSnMQuy,,,,,,,test,,18 - 24,Democrat,,,Strong,,,5,0
2024-03-27 15:04:47,2024-03-27 15:04:47,Survey Test,,100,0,True,2024-03-27 15:04:47,R_1SMgoKc44a65wJ8,,,,,,,test,,55 - 64,Other,"Dapibus ac fermentum dolor erat sapien risus tortor, placerat. Imperdiet! Vivamus fermentum facilisi accumsan.",,,Neither,,4,0
2024-03-27 15:04:48,2024-03-27 15:04:48,Survey Test,,100,0,True,2024-03-27 15:04:48,R_55rF2yVA61Ot37g,,,,,,,test,,25 - 34,Republican,,Strong,,,,3,1
2024-03-27 15:04:48,2024-03-27 15:04:48,Survey Test,,100,0,True,2024-03-27 15:04:48,R_eqxiM6w9CceLfKu,,,,,,,test,,55 - 64,Democrat,,,Not very strong,,1,4,0
2024-03-27 15:04:48,2024-03-27 15:04:49,Survey Test,,100,1,True,2024-03-27 15:04:49,R_9nPOJxTjN5Fsd1A,,,,,,,test,,55 - 64,Democrat,,,Strong,,,2,1
2024-03-27 15:04:49,2024-03-27 15:04:49,Survey Test,,100,0,True,2024-03-27 15:04:49,R_5oiQCO9jOIdxU9g,,,,,,,test,,55 - 64,No preference,,,,Neither,,5,1
2024-03-27 15:04:49,2024-03-27 15:04:49,Survey Test,,100,0,True,2024-03-27 15:04:49,R_0Cd5zZTM9uwLmBg,,,,,,,test,,35 - 44,Independent,,,,Democratic,,5,1
2024-03-27 15:04:49,2024-03-27 15:04:50,Survey Test,,100,1,True,2024-03-27 15:04:50,R_735BjcOmU5Hqzrg,,,,,,,test,,35 - 44,Other,Leo culpa tempus imperdiet. At commodo non. Commodo euismod nulla etiam facilisi. Neque.,,,Neither,,1,1
2024-03-27 15:04:50,2024-03-27 15:04:50,Survey Test,,100,0,True,2024-03-27 15:04:50,R_56fadouf6gzEFV4,,,,,,,test,,55 - 64,Independent,,,,Neither,,2,1
2024-03-27 15:04:50,2024-03-27 15:04:50,Survey Test,,100,0,True,2024-03-27 15:04:50,R_78wHClGUPbI8Hk2,,,,,,,test,,45 - 54,No preference,,,,Neither,,1,1
2024-03-27 15:04:51,2024-03-27 15:04:51,Survey Test,,100,0,True,2024-03-27 15:04:51,R_b2TlA8KdU0qRRxs,,,,,,,test,,18 - 24,Republican,,Not very strong,,,2,2,0
2024-03-27 15:04:51,2024-03-27 15:04:51,Survey Test,,100,0,True,2024-03-27 15:04:52,R_8Ju1hxw8oupUx3o,,,,,,,test,,25 - 34,No preference,,,,Neither,,4,1
2024-03-27 15:04:52,2024-03-27 15:04:52,Survey Test,,100,0,True,2024-03-27 15:04:52,R_3KkSOHlwPyLr1Z4,,,,,,,test,,55 - 64,No preference,,,,Republican,,2,0
2024-03-27 15:04:52,2024-03-27 15:04:52,Survey Test,,100,0,True,2024-03-27 15:04:52,R_6yB25sumZCcM7r0,,,,,,,test,,65+,Independent,,,,Republican,,1,0
2024-03-27 15:04:53,2024-03-27 15:04:53,Survey Test,,100,0,True,2024-03-27 15:04:53,R_bIvjK1uYsxyzw46,,,,,,,test,,45 - 54,No preference,,,,Neither,,1,1
2024-03-27 15:04:53,2024-03-27 15:04:53,Survey Test,,100,0,True,2024-03-27 15:04:53,R_0DKdLSvnR7dGkIe,,,,,,,test,,25 - 34,No preference,,,,Republican,,3,0
2024-03-27 15:04:53,2024-03-27 15:04:54,Survey Test,,100,1,True,2024-03-27 15:04:54,R_06xWz38QAn39Ib4,,,,,,,test,,U18,Independent,,,,Democratic,,2,1
2024-03-27 15:04:54,2024-03-27 15:04:54,Survey Test,,100,0,True,2024-03-27 15:04:54,R_1TjiBNQWMhxP0xg,,,,,,,test,,18 - 24,No preference,,,,Republican,,4,0
2024-03-27 15:04:54,2024-03-27 15:04:54,Survey Test,,100,0,True,2024-03-27 15:04:54,R_dmPsgvqw2B33e50,,,,,,,test,,U18,Democrat,,,Not very strong,,5,2,0
2024-03-27 15:04:55,2024-03-27 15:04:55,Survey Test,,100,0,True,2024-03-27 15:04:55,R_4SdqUVz2jFItYZU,,,,,,,test,,U18,Independent,,,,Republican,,1,1
2024-03-27 15:04:55,2024-03-27 15:04:55,Survey Test,,100,0,True,2024-03-27 15:04:55,R_cFQe9lCH9oy6pKK,,,,,,,test,,45 - 54,No preference,,,,Neither,,5,1
2024-03-27 15:04:55,2024-03-27 15:04:55,Survey Test,,100,0,True,2024-03-27 15:04:56,R_5drpIdouEzP8oPs,,,,,,,test,,35 - 44,No preference,,,,Neither,,3,0
2024-03-27 15:04:56,2024-03-27 15:04:56,Survey Test,,100,0,True,2024-03-27 15:04:56,R_2mYhdu6QOw2Qx7M,,,,,,,test,,25 - 34,Other,"Platea egestas sodales aliquet. Morbi maecenas felis molestie! Sit tempora, accusamus potenti.",,,Republican,,1,1
2024-03-27 15:04:56,2024-03-27 15:04:56,Survey Test,,100,0,True,2024-03-27 15:04:57,R_3WAkxtfVEGwtFuC,,,,,,,test,,18 - 24,No preference,,,,Republican,,2,0
2024-03-27 15:04:57,2024-03-27 15:04:57,Survey Test,,100,0,True,2024-03-27 15:04:57,R_02prb48q1a7NSUm,,,,,,,test,,55 - 64,Republican,,Strong,,,,5,0
2024-03-27 15:04:57,2024-03-27 15:04:57,Survey Test,,100,0,True,2024-03-27 15:04:57,R_42sMPQkvpK1AgOq,,,,,,,test,,U18,Republican,,Not very strong,,,5,1,0
2024-03-27 15:04:58,2024-03-27 15:04:58,Survey Test,,100,0,True,2024-03-27 15:04:58,R_cCP0BL9wD46oKV0,,,,,,,test,,U18,No preference,,,,Democratic,,3,1
2024-03-27 15:04:58,2024-03-27 15:04:58,Survey Test,,100,0,True,2024-03-27 15:04:58,R_bju1E0AlX8gKth4,,,,,,,test,,55 - 64,Republican,,Not very strong,,,1,4,1
2024-03-27 15:04:58,2024-03-27 15:04:58,Survey Test,,100,0,True,2024-03-27 15:04:58,R_cIQiQ7Gv8OTOeW2,,,,,,,test,,45 - 54,Independent,,,,Democratic,,3,1
2024-03-27 15:04:59,2024-03-27 15:04:59,Survey Test,,100,0,True,2024-03-27 15:04:59,R_1XfZj3bVvSA34fc,,,,,,,test,,65+,Independent,,,,Neither,,5,0
2024-03-27 15:04:59,2024-03-27 15:04:59,Survey Test,,100,0,True,2024-03-27 15:04:59,R_0GSH9o4thMAAXUa,,,,,,,test,,45 - 54,Democrat,,,Not very strong,,5,1,0
2024-03-27 15:05:00,2024-03-27 15:05:00,Survey Test,,100,0,True,2024-03-27 15:05:00,R_9sPOs77KqEu7NqK,,,,,,,test,,55 - 64,Democrat,,,Not very strong,,1,5,1
2024-03-27 15:05:11,2024-03-27 15:05:11,Survey Test,,100,0,True,2024-03-27 15:05:11,R_3X9weZJD5Z0Uc3s,,,,,,,test,,65+,No preference,,,,Republican,,5,1
2024-03-27 15:05:12,2024-03-27 15:05:12,Survey Test,,100,0,True,2024-03-27 15:05:12,R_bmwGZ79eDXlijVI,,,,,,,test,,65+,No preference,,,,Democratic,,5,1
2024-03-27 15:05:12,2024-03-27 15:05:12,Survey Test,,100,0,True,2024-03-27 15:05:12,R_eu5RzV9K4ywMgsu,,,,,,,test,,35 - 44,Republican,,Strong,,,,2,1
2024-03-27 15:05:12,2024-03-27 15:05:12,Survey Test,,100,0,True,2024-03-27 15:05:12,R_0BSbTzIhsvU1Mzk,,,,,,,test,,55 - 64,Other,Metus ultricies porta dolor potenti! Commodo malesuada in natoque! Lorem. Pretium.,,,Democratic,,4,1
2024-03-27 15:05:12,2024-03-27 15:05:12,Survey Test,,100,0,True,2024-03-27 15:05:13,R_dh8eQeAxkAYYOfs,,,,,,,test,,35 - 44,Independent,,,,Republican,,1,1
2024-03-27 15:05:13,2024-03-27 15:05:13,Survey Test,,100,0,True,2024-03-27 15:05:13,R_5goLYrK92odc2Ro,,,,,,,test,,U18,No preference,,,,Democratic,,1,1
2024-03-27 15:05:13,2024-03-27 15:05:13,Survey Test,,100,0,True,2024-03-27 15:05:13,R_6PV7p625Gpziuea,,,,,,,test,,25 - 34,Independent,,,,Democratic,,1,0
2024-03-27 15:05:13,2024-03-27 15:05:14,Survey Test,,100,1,True,2024-03-27 15:05:14,R_3q3mXayLYQoMs3Y,,,,,,,test,,25 - 34,Other,Etiam. Risus? Faucibus aliquet blandit molestie praesent atque sollicitudin pellentesque.,,,Democratic,,3,1
2024-03-27 15:05:14,2024-03-27 15:05:14,Survey Test,,100,0,True,2024-03-27 15:05:14,R_6u3xYtTavFPw26q,,,,,,,test,,55 - 64,Other,"Consectetuer proin volutpat fringilla risus curabitur phasellus, porttitor luctus purus donec temporibus? Accusamus id quam.",,,Neither,,2,0
2024-03-27 15:05:14,2024-03-27 15:05:14,Survey Test,,100,0,True,2024-03-27 15:05:14,R_0UmMxVfUsYALVpI,,,,,,,test,,55 - 64,Other,"Ultrices sed. Vestibulum viverra, consequat magnis. Vel metus, vel orci rhoncus tortor elit nullam. Porttitor.",,,Republican,,2,1
2024-03-27 15:05:14,2024-03-27 15:05:15,Survey Test,,100,1,True,2024-03-27 15:05:15,R_3LhOzBMbdidUsuy,,,,,,,test,,55 - 64,Independent,,,,Neither,,4,1
2024-03-27 15:05:15,2024-03-27 15:05:15,Survey Test,,100,0,True,2024-03-27 15:05:15,R_72nB0Lnmt5DR6Vo,,,,,,,test,,65+,No preference,,,,Democratic,,3,0
2024-03-27 15:05:15,2024-03-27 15:05:15,Survey Test,,100,0,True,2024-03-27 15:05:15,R_6u0AspoBKxcybrw,,,,,,,test,,U18,No preference,,,,Neither,,2,0
2024-03-27 15:05:16,2024-03-27 15:05:16,Survey Test,,100,0,True,2024-03-27 15:05:16,R_24hakIILtVsmtCe,,,,,,,test,,55 - 64,Other,Ultrices atque ridiculus? Porttitor a elit tellus cursus. Volutpat? Culpa et sollicitudin. Bibendum consequat.,,,Democratic,,3,0
2024-03-27 15:05:16,2024-03-27 15:05:16,Survey Test,,100,0,True,2024-03-27 15:05:16,R_09hyOP2XSapR6jc,,,,,,,test,,U18,Democrat,,,Not very strong,,3,3,1
2024-03-27 15:05:16,2024-03-27 15:05:16,Survey Test,,100,0,True,2024-03-27 15:05:16,R_d1oF8fUUyVSJpjg,,,,,,,test,,45 - 54,No preference,,,,Republican,,4,1
2024-03-27 15:05:17,2024-03-27 15:05:17,Survey Test,,100,0,True,2024-03-27 15:05:17,R_3xEUAW9cl2RhQEu,,,,,,,test,,65+,Independent,,,,Republican,,3,1
2024-03-27 15:05:17,2024-03-27 15:05:17,Survey Test,,100,0,True,2024-03-27 15:05:17,R_eLgw46apjnv2jfU,,,,,,,test,,35 - 44,Other,"Et culpa elementum? Arcu molestie sapien vestibulum dapibus, erat eleifend pretium scelerisque vestibulum cras enim.",,,Democratic,,5,1
2024-03-27 15:05:17,2024-03-27 15:05:18,Survey Test,,100,1,True,2024-03-27 15:05:18,R_1S5xAEXRqOjtXH8,,,,,,,test,,35 - 44,Republican,,Strong,,,,4,1
2024-03-27 15:05:18,2024-03-27 15:05:18,Survey Test,,100,0,True,2024-03-27 15:05:18,R_78npBu4ZuplPL0i,,,,,,,test,,U18,Other,Praesent? Aenean risus suscipit! Euismod viverra posuere montes gravida elit leo leo? Tellus.,,,Neither,,4,0
2024-03-27 15:05:18,2024-03-27 15:05:18,Survey Test,,100,0,True,2024-03-27 15:05:19,R_bk0HXfXeLRjjiTk,,,,,,,test,,18 - 24,Independent,,,,Neither,,4,1
2024-03-27 15:05:19,2024-03-27 15:05:19,Survey Test,,100,0,True,2024-03-27 15:05:19,R_57mZrWg0gCk55VI,,,,,,,test,,35 - 44,No preference,,,,Neither,,2,0
2024-03-27 15:05:19,2024-03-27 15:05:19,Survey Test,,100,0,True,2024-03-27 15:05:19,R_29RCkmkYfbWuHno,,,,,,,test,,U18,Democrat,,,Strong,,,1,0
2024-03-27 15:05:20,2024-03-27 15:05:20,Survey Test,,100,0,True,2024-03-27 15:05:20,R_9uExYhzZX8cQS90,,,,,,,test,,45 - 54,Republican,,Not very strong,,,5,1,0
2024-03-27 15:05:20,2024-03-27 15:05:20,Survey Test,,100,0,True,2024-03-27 15:05:20,R_72K0JzKamHSkeOO,,,,,,,test,,U18,Democrat,,,Strong,,,3,0
2024-03-27 15:05:20,2024-03-27 15:05:20,Survey Test,,100,0,True,2024-03-27 15:05:21,R_6YHsCwUW1Uvqnf8,,,,,,,test,,35 - 44,No preference,,,,Neither,,2,1
2024-03-27 15:05:21,2024-03-27 15:05:21,Survey Test,,100,0,True,2024-03-27 15:05:21,R_6tkCKoZdQrvvkFg,,,,,,,test,,35 - 44,No preference,,,,Republican,,1,1
2024-03-27 15:05:21,2024-03-27 15:05:21,Survey Test,,100,0,True,2024-03-27 15:05:21,R_6DPSQulRznnYJ38,,,,,,,test,,65+,No preference,,,,Republican,,5,0
2024-03-27 15:05:22,2024-03-27 15:05:22,Survey Test,,100,0,True,2024-03-27 15:05:22,R_enZ349oCCHepU5o,,,,,,,test,,35 - 44,Republican,,Strong,,,,2,1
2024-03-27 15:05:22,2024-03-27 15:05:22,Survey Test,,100,0,True,2024-03-27 15:05:22,R_6FGdjKmWXyckw18,,,,,,,test,,25 - 34,No preference,,,,Democratic,,1,1
2024-03-27 15:05:22,2024-03-27 15:05:22,Survey Test,,100,0,True,2024-03-27 15:05:22,R_3kOYms4iR9h1E2y,,,,,,,test,,55 - 64,Other,Primis orci quam arcu! Porta sem non mattis integer. Vestibulum.,,,Democratic,,1,1
2024-03-27 15:05:23,2024-03-27 15:05:23,Survey Test,,100,0,True,2024-03-27 15:05:23,R_af7ePw1p5oHPZLU,,,,,,,test,,45 - 54,Democrat,,,Not very strong,,3,5,1
2024-03-27 15:05:23,2024-03-27 15:05:23,Survey Test,,100,0,True,2024-03-27 15:05:23,R_ehcV6iy4mvjntoa,,,,,,,test,,45 - 54,Independent,,,,Democratic,,3,0
2024-03-27 15:05:23,2024-03-27 15:05:23,Survey Test,,100,0,True,2024-03-27 15:05:24,R_3EhOtV6C1nBcqUu,,,,,,,test,,65+,Independent,,,,Neither,,4,1
2024-03-27 15:05:24,2024-03-27 15:05:24,Survey Test,,100,0,True,2024-03-27 15:05:24,R_9mzVkyj5OSqQnAi,,,,,,,test,,U18,Other,"Nonummy ultrices gravida, egestas, risus! Sodales at suspendisse risus facilisi neque maecenas.",,,Democratic,,2,0
2024-03-27 15:05:24,2024-03-27 15:05:24,Survey Test,,100,0,True,2024-03-27 15:05:24,R_8qNtSv9recze9oO,,,,,,,test,,65+,No preference,,,,Republican,,5,1
2024-03-27 15:05:24,2024-03-27 15:05:25,Survey Test,,100,1,True,2024-03-27 15:05:25,R_1NtOrXCXqGIF2Wq,,,,,,,test,,55 - 64,Other,Eget blandit posuere porttitor vitae malesuada temporibus culpa vehicula aenean pede in per.,,,Neither,,3,1
2024-03-27 15:05:25,2024-03-27 15:05:25,Survey Test,,100,0,True,2024-03-27 15:05:25,R_eM6v4ys4HSQdndc,,,,,,,test,,45 - 54,Democrat,,,Strong,,,3,0
2024-03-27 15:05:25,2024-03-27 15:05:25,Survey Test,,100,0,True,2024-03-27 15:05:25,R_8FYLut0QxptywNE,,,,,,,test,,25 - 34,Independent,,,,Republican,,5,1
2024-03-27 15:05:26,2024-03-27 15:05:26,Survey Test,,100,0,True,2024-03-27 15:05:26,R_3Je2RCTTmnmwcE6,,,,,,,test,,18 - 24,Republican,,Strong,,,,5,0
2024-03-27 15:05:26,2024-03-27 15:05:26,Survey Test,,100,0,True,2024-03-27 15:05:26,R_3DbPY2tSy7ZvbEi,,,,,,,test,,18 - 24,Democrat,,,Not very strong,,5,5,1
2024-03-27 15:05:26,2024-03-27 15:05:26,Survey Test,,100,0,True,2024-03-27 15:05:27,R_8Buz9SZorXHyMf4,,,,,,,test,,65+,Democrat,,,Strong,,,5,0
2024-03-27 15:05:27,2024-03-27 15:05:27,Survey Test,,100,0,True,2024-03-27 15:05:27,R_07KEIBuQTP9bASG,,,,,,,test,,35 - 44,Independent,,,,Democratic,,2,1
2024-03-27 15:05:27,2024-03-27 15:05:27,Survey Test,,100,0,True,2024-03-27 15:05:27,R_8v2v6T8JzbkSenI,,,,,,,test,,65+,Democrat,,,Strong,,,3,0
